syllabus_id,syllabus_name,technical_group,target_audience,syllabus_objectives,syllabus_materials,unit_name,unit_title,unit_objectives,unit_materials,topic_name,topic_title,topic_objectives,topic_materials,fetched_at
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Advanced Cplusplus,Advanced Cplusplus/IT Technical/C/C++,"In details, after Completing the course, trainees will:
• Understand the programming language object-oriented programming in C ++
• Know how to use some design patterns used in C ++ 
• Know how to use the windows tools in C ++ as Messages, GDI, Keyboard & Mouse, Child Window Controls and Resources.
• Understand and adhere to coding convention, compliance by design, not a mistake common defects
• Know how to use Unit Test tool and the tool support CppUnit review codes.",,Child window controls,Child window controls/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Advanced Cplusplus,Advanced Cplusplus/IT Technical/C/C++,"In details, after Completing the course, trainees will:
• Understand the programming language object-oriented programming in C ++
• Know how to use some design patterns used in C ++ 
• Know how to use the windows tools in C ++ as Messages, GDI, Keyboard & Mouse, Child Window Controls and Resources.
• Understand and adhere to coding convention, compliance by design, not a mistake common defects
• Know how to use Unit Test tool and the tool support CppUnit review codes.",,Multi-Document interface,Multi-Document interface/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Advanced Cplusplus,Advanced Cplusplus/IT Technical/C/C++,"In details, after Completing the course, trainees will:
• Understand the programming language object-oriented programming in C ++
• Know how to use some design patterns used in C ++ 
• Know how to use the windows tools in C ++ as Messages, GDI, Keyboard & Mouse, Child Window Controls and Resources.
• Understand and adhere to coding convention, compliance by design, not a mistake common defects
• Know how to use Unit Test tool and the tool support CppUnit review codes.",,Agile Test,Agile Test/IT Technical/Test,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Advanced Cplusplus,Advanced Cplusplus/IT Technical/C/C++,"In details, after Completing the course, trainees will:
• Understand the programming language object-oriented programming in C ++
• Know how to use some design patterns used in C ++ 
• Know how to use the windows tools in C ++ as Messages, GDI, Keyboard & Mouse, Child Window Controls and Resources.
• Understand and adhere to coding convention, compliance by design, not a mistake common defects
• Know how to use Unit Test tool and the tool support CppUnit review codes.",,Keyboard & Mouse Interaction,Keyboard & Mouse Interaction/IT Technical/C/C++,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Advanced Cplusplus,Advanced Cplusplus/IT Technical/C/C++,"In details, after Completing the course, trainees will:
• Understand the programming language object-oriented programming in C ++
• Know how to use some design patterns used in C ++ 
• Know how to use the windows tools in C ++ as Messages, GDI, Keyboard & Mouse, Child Window Controls and Resources.
• Understand and adhere to coding convention, compliance by design, not a mistake common defects
• Know how to use Unit Test tool and the tool support CppUnit review codes.",,Menu Resource & MDI,Menu Resource & MDI/IT Technical/C/C++,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Advanced Cplusplus,Advanced Cplusplus/IT Technical/C/C++,"In details, after Completing the course, trainees will:
• Understand the programming language object-oriented programming in C ++
• Know how to use some design patterns used in C ++ 
• Know how to use the windows tools in C ++ as Messages, GDI, Keyboard & Mouse, Child Window Controls and Resources.
• Understand and adhere to coding convention, compliance by design, not a mistake common defects
• Know how to use Unit Test tool and the tool support CppUnit review codes.",,Code design (Day1),Code design (Day1)/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1.Coding & Unit Testing,Process1.Coding & Unit Testing/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  and Fsoft process of coding, reviewing and unit testing
• Be able to read & create  & execute unit test case documents
• Understand the need  and basic knownedge of the automatic testing tools (NUnit, JUnit, CPPUnit)
• Understand and be able to avoid common defects while coding",,Code Design,Code Design/Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1.Coding & Unit Testing,Process1.Coding & Unit Testing/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  and Fsoft process of coding, reviewing and unit testing
• Be able to read & create  & execute unit test case documents
• Understand the need  and basic knownedge of the automatic testing tools (NUnit, JUnit, CPPUnit)
• Understand and be able to avoid common defects while coding",,Coding Process,Coding Process/Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1.Coding & Unit Testing,Process1.Coding & Unit Testing/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  and Fsoft process of coding, reviewing and unit testing
• Be able to read & create  & execute unit test case documents
• Understand the need  and basic knownedge of the automatic testing tools (NUnit, JUnit, CPPUnit)
• Understand and be able to avoid common defects while coding",,Unit Testing (Day3),Unit Testing (Day3)/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1.Coding & Unit Testing,Process1.Coding & Unit Testing/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  and Fsoft process of coding, reviewing and unit testing
• Be able to read & create  & execute unit test case documents
• Understand the need  and basic knownedge of the automatic testing tools (NUnit, JUnit, CPPUnit)
• Understand and be able to avoid common defects while coding",,UT Execution and Final Test (day4),UT Execution and Final Test (day4)/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1. Software Requirement And Design,Process1. Software Requirement And Design/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  & concept related to the requirement engieneering (requirement development and management process, Requirement concepts and engineering, GUI design, etc.)
• Be able to read & understand software requirement documents (URD, SRS, etc.)
• Be able to create common diagrams using in the requirement document such as : use case diagram, data flow diagram, activity diagram, etc.
• Understand basic  knowledge  & concept (Design process , Object Oriented Software Design, Common Software Architect, etc.)
• Be able to read & understand design document of software system based on UML
• Be able to create common diagrams using in the design document such as : activity diagram, class diagram, sequense diagram, etc.",,UT Execution ,UT Execution /Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1. Software Requirement And Design,Process1. Software Requirement And Design/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  & concept related to the requirement engieneering (requirement development and management process, Requirement concepts and engineering, GUI design, etc.)
• Be able to read & understand software requirement documents (URD, SRS, etc.)
• Be able to create common diagrams using in the requirement document such as : use case diagram, data flow diagram, activity diagram, etc.
• Understand basic  knowledge  & concept (Design process , Object Oriented Software Design, Common Software Architect, etc.)
• Be able to read & understand design document of software system based on UML
• Be able to create common diagrams using in the design document such as : activity diagram, class diagram, sequense diagram, etc.",,Software Requirement Concepts.,Software Requirement Concepts./Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1. Software Requirement And Design,Process1. Software Requirement And Design/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  & concept related to the requirement engieneering (requirement development and management process, Requirement concepts and engineering, GUI design, etc.)
• Be able to read & understand software requirement documents (URD, SRS, etc.)
• Be able to create common diagrams using in the requirement document such as : use case diagram, data flow diagram, activity diagram, etc.
• Understand basic  knowledge  & concept (Design process , Object Oriented Software Design, Common Software Architect, etc.)
• Be able to read & understand design document of software system based on UML
• Be able to create common diagrams using in the design document such as : activity diagram, class diagram, sequense diagram, etc.",,User Interface Design,User Interface Design/Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1. Software Requirement And Design,Process1. Software Requirement And Design/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  & concept related to the requirement engieneering (requirement development and management process, Requirement concepts and engineering, GUI design, etc.)
• Be able to read & understand software requirement documents (URD, SRS, etc.)
• Be able to create common diagrams using in the requirement document such as : use case diagram, data flow diagram, activity diagram, etc.
• Understand basic  knowledge  & concept (Design process , Object Oriented Software Design, Common Software Architect, etc.)
• Be able to read & understand design document of software system based on UML
• Be able to create common diagrams using in the design document such as : activity diagram, class diagram, sequense diagram, etc.",,Requirement Process,Requirement Process/Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1. Software Requirement And Design,Process1. Software Requirement And Design/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  & concept related to the requirement engieneering (requirement development and management process, Requirement concepts and engineering, GUI design, etc.)
• Be able to read & understand software requirement documents (URD, SRS, etc.)
• Be able to create common diagrams using in the requirement document such as : use case diagram, data flow diagram, activity diagram, etc.
• Understand basic  knowledge  & concept (Design process , Object Oriented Software Design, Common Software Architect, etc.)
• Be able to read & understand design document of software system based on UML
• Be able to create common diagrams using in the design document such as : activity diagram, class diagram, sequense diagram, etc.",,Q&A Making,Q&A Making/Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1. Software Requirement And Design,Process1. Software Requirement And Design/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  & concept related to the requirement engieneering (requirement development and management process, Requirement concepts and engineering, GUI design, etc.)
• Be able to read & understand software requirement documents (URD, SRS, etc.)
• Be able to create common diagrams using in the requirement document such as : use case diagram, data flow diagram, activity diagram, etc.
• Understand basic  knowledge  & concept (Design process , Object Oriented Software Design, Common Software Architect, etc.)
• Be able to read & understand design document of software system based on UML
• Be able to create common diagrams using in the design document such as : activity diagram, class diagram, sequense diagram, etc.",,OOAD,OOAD/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1. Software Requirement And Design,Process1. Software Requirement And Design/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  & concept related to the requirement engieneering (requirement development and management process, Requirement concepts and engineering, GUI design, etc.)
• Be able to read & understand software requirement documents (URD, SRS, etc.)
• Be able to create common diagrams using in the requirement document such as : use case diagram, data flow diagram, activity diagram, etc.
• Understand basic  knowledge  & concept (Design process , Object Oriented Software Design, Common Software Architect, etc.)
• Be able to read & understand design document of software system based on UML
• Be able to create common diagrams using in the design document such as : activity diagram, class diagram, sequense diagram, etc.",,Unified Modeling Language,Unified Modeling Language/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1. Software Requirement And Design,Process1. Software Requirement And Design/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  & concept related to the requirement engieneering (requirement development and management process, Requirement concepts and engineering, GUI design, etc.)
• Be able to read & understand software requirement documents (URD, SRS, etc.)
• Be able to create common diagrams using in the requirement document such as : use case diagram, data flow diagram, activity diagram, etc.
• Understand basic  knowledge  & concept (Design process , Object Oriented Software Design, Common Software Architect, etc.)
• Be able to read & understand design document of software system based on UML
• Be able to create common diagrams using in the design document such as : activity diagram, class diagram, sequense diagram, etc.",,Common Architectures,Common Architectures/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1. Software Requirement And Design,Process1. Software Requirement And Design/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  & concept related to the requirement engieneering (requirement development and management process, Requirement concepts and engineering, GUI design, etc.)
• Be able to read & understand software requirement documents (URD, SRS, etc.)
• Be able to create common diagrams using in the requirement document such as : use case diagram, data flow diagram, activity diagram, etc.
• Understand basic  knowledge  & concept (Design process , Object Oriented Software Design, Common Software Architect, etc.)
• Be able to read & understand design document of software system based on UML
• Be able to create common diagrams using in the design document such as : activity diagram, class diagram, sequense diagram, etc.",,Design Process,Design Process/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1. Software Requirement And Design,Process1. Software Requirement And Design/Company Process,"In details, after completing the topic, trainees will:
• Understand basic  knowledge  & concept related to the requirement engieneering (requirement development and management process, Requirement concepts and engineering, GUI design, etc.)
• Be able to read & understand software requirement documents (URD, SRS, etc.)
• Be able to create common diagrams using in the requirement document such as : use case diagram, data flow diagram, activity diagram, etc.
• Understand basic  knowledge  & concept (Design process , Object Oriented Software Design, Common Software Architect, etc.)
• Be able to read & understand design document of software system based on UML
• Be able to create common diagrams using in the design document such as : activity diagram, class diagram, sequense diagram, etc.",,Exam,Exam/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1 - Extra,Process1 - Extra/Company Process,"In details, after completing the Module, trainees will:
• Identify CSCI, CI, Baseline, etc.
• Understand and implement the CM processes
• Understand about defect concepts and Fsoft defect lifecycle
• Understand about Fsoft''s testing and reviewing process
• Understand basic concept of Defects",,RCP - Review Concepts & Process,RCP - Review Concepts & Process/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1 - Extra,Process1 - Extra/Company Process,"In details, after completing the Module, trainees will:
• Identify CSCI, CI, Baseline, etc.
• Understand and implement the CM processes
• Understand about defect concepts and Fsoft defect lifecycle
• Understand about Fsoft''s testing and reviewing process
• Understand basic concept of Defects",,STB - Software Testing Basics,STB - Software Testing Basics/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Process1 - Extra,Process1 - Extra/Company Process,"In details, after completing the Module, trainees will:
• Identify CSCI, CI, Baseline, etc.
• Understand and implement the CM processes
• Understand about defect concepts and Fsoft defect lifecycle
• Understand about Fsoft''s testing and reviewing process
• Understand basic concept of Defects",,CMB - Configuration Management Basics and Lab,CMB - Configuration Management Basics and Lab/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Software Process Development for Developers,Software Process Development for Developers/Company Process,"â¢ Understand the requirements, the confidentiality regular in the project
â¢ Lifecycle of the types of projects in Fsoft: New Development, Maintenance
â¢ Have basic knowledge about  project development methods in the model Agile / Scrum
â¢ Understand and know how to use the tools Timesheet, DMS in the management effort and the defects.
â¢ Understand the development phases, the works, organization and roles, different positions and how to communicate in the project.",,ISM4D - ISM for Developer,ISM4D - ISM for Developer/Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Software Process Development for Developers,Software Process Development for Developers/Company Process,"â¢ Understand the requirements, the confidentiality regular in the project
â¢ Lifecycle of the types of projects in Fsoft: New Development, Maintenance
â¢ Have basic knowledge about  project development methods in the model Agile / Scrum
â¢ Understand and know how to use the tools Timesheet, DMS in the management effort and the defects.
â¢ Understand the development phases, the works, organization and roles, different positions and how to communicate in the project.",,FSDP - Fsoft Software Development Process,FSDP - Fsoft Software Development Process/Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Software Process Development for Developers,Software Process Development for Developers/Company Process,"â¢ Understand the requirements, the confidentiality regular in the project
â¢ Lifecycle of the types of projects in Fsoft: New Development, Maintenance
â¢ Have basic knowledge about  project development methods in the model Agile / Scrum
â¢ Understand and know how to use the tools Timesheet, DMS in the management effort and the defects.
â¢ Understand the development phases, the works, organization and roles, different positions and how to communicate in the project.",,FDMS - Fsoft Defect Management System,FDMS - Fsoft Defect Management System/Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Software Process Development for Developers,Software Process Development for Developers/Company Process,"â¢ Understand the requirements, the confidentiality regular in the project
â¢ Lifecycle of the types of projects in Fsoft: New Development, Maintenance
â¢ Have basic knowledge about  project development methods in the model Agile / Scrum
â¢ Understand and know how to use the tools Timesheet, DMS in the management effort and the defects.
â¢ Understand the development phases, the works, organization and roles, different positions and how to communicate in the project.",,H2W - How to work in Fsoft project,H2W - How to work in Fsoft project/Company Process,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Software Process Development for Developers,Software Process Development for Developers/Company Process,"â¢ Understand the requirements, the confidentiality regular in the project
â¢ Lifecycle of the types of projects in Fsoft: New Development, Maintenance
â¢ Have basic knowledge about  project development methods in the model Agile / Scrum
â¢ Understand and know how to use the tools Timesheet, DMS in the management effort and the defects.
â¢ Understand the development phases, the works, organization and roles, different positions and how to communicate in the project.",,"TST-Timesheet Training
","TST-Timesheet Training
/Company Process",N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Mock project,Mock project/IT Technical/C/C++,"After completing mock (project assumptions), trainees will understand the process of implementing a project in Fsoft and easily join the project.",,File Explorer (CCPP),File Explorer (CCPP)/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Mock project,Mock project/IT Technical/C/C++,"After completing mock (project assumptions), trainees will understand the process of implementing a project in Fsoft and easily join the project.",,Pex (CCPP),Pex (CCPP)/IT Technical/Others,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Interview skill for fresher,Interview skill for fresher/Softskill,"In details, after completing the course, trainees will:
- Prepare CV
- Present fluently
- Focus right answer 
- Be able asking",,Make up CV,Make up CV/Softskill,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Interview skill for fresher,Interview skill for fresher/Softskill,"In details, after completing the course, trainees will:
- Prepare CV
- Present fluently
- Focus right answer 
- Be able asking",,Express personality,Express personality/Softskill,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Interview skill for fresher,Interview skill for fresher/Softskill,"In details, after completing the course, trainees will:
- Prepare CV
- Present fluently
- Focus right answer 
- Be able asking",,Smart questions,Smart questions/Softskill,N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Interview skill for fresher,Interview skill for fresher/Softskill,"In details, after completing the course, trainees will:
- Prepare CV
- Present fluently
- Focus right answer 
- Be able asking",,"Workshop (recall knowledge, role-play: interview one by one)","Workshop (recall knowledge, role-play: interview one by one)/Softskill",N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Team work skill,Team work skill/Softskill,"In details, after completing the course, trainees will:
- Build team spirit united together for building and developing company; 
- Aware the position, roles and responsibilities within the organization; 
- Explaine the basic sense of mission, vision and values ââof the organization; 
- Know to build trust with colleagues, customers at work; 
- Understand the Tuck man model; 
- Experience team exercises solidarity members; 
- Improve commitment and mutual support; 
- Experience and applying exercises to unite team members, in the company to improve teamwork skills effectively; 
- Have fun, useful, cohesion members.",,"The Role and Benefits of teamwork 
","The Role and Benefits of teamwork 
/Softskill",N/A,,2026-04-15T17:17:49
4994,Fresher Dev - version 1,IT Technical/C/C++,Trainees are the freshers who are software developers (SD).,"In details, after completing the course, trainees will:
- System to basic programming knowledge and practice in business
- Apply good processes in the project at FSO
- Experience real work project assumptions (mock project) at FSO
- Have skills in job applications every day
- Join project in FSO as a real staff",,Team work skill,Team work skill/Softskill,"In details, after completing the course, trainees will:
- Build team spirit united together for building and developing company; 
- Aware the position, roles and responsibilities within the organization; 
- Explaine the basic sense of mission, vision and values ââof the organization; 
- Know to build trust with colleagues, customers at work; 
- Understand the Tuck man model; 
- Experience team exercises solidarity members; 
- Improve commitment and mutual support; 
- Experience and applying exercises to unite team members, in the company to improve teamwork skills effectively; 
- Have fun, useful, cohesion members.",,"The Role of members 
","The Role of members 
/Softskill",N/A,,2026-04-15T17:17:49
